customer_id,customer_key,firstname,lastname,gender,marital_status,country,birthdate,customer_created_date
18976,AW00018976,Garrett,Howard,Male,Single,null,1949-10-19,2026-01-05
18977,AW00018977,Jackson,Wang,Male,Married,null,1950-02-14,2026-01-05
18978,AW00018978,Isaiah,Morgan,Male,Married,null,1955-08-04,2026-01-05
18979,AW00018979,Noah,Taylor,Male,Married,null,1949-09-18,2026-01-05
18980,AW00018980,Sophia,Hernandez,Female,Married,null,1950-04-16,2026-01-05
18981,AW00018981,Savannah,Watson,Female,Married,null,1949-10-25,2026-01-05
18982,AW00018982,Kyle,Baker,Male,Single,null,1950-10-05,2026-01-05
18983,AW00018983,Destiny,Price,Female,Married,null,1956-10-16,2026-01-05
18984,AW00018984,Shelby,Rivera,Female,Single,null,1962-02-08,2026-01-05
18985,AW00018985,Paige,Bailey,Female,Married,null,1950-07-21,2026-01-05
18986,AW00018986,Robert,Roberts,Male,Single,null,1951-01-09,2026-01-05
18987,AW00018987,Hunter,Adams,Male,Married,null,1950-08-13,2026-01-05
18988,AW00018988,Courtney,Baker,Female,Single,null,1950-07-05,2026-01-05
18989,AW00018989,Cindy,Suri,Female,Married,null,1956-10-16,2026-01-05
18990,AW00018990,Amanda,Henderson,Female,Married,null,1951-08-22,2026-01-05
18991,AW00018991,Evan,Cook,Male,Married,null,1951-10-30,2026-01-05
18992,AW00018992,David,Perry,Male,Married,null,1952-04-17,2026-01-05
18993,AW00018993,Kevin,Ross,Male,Married,null,1952-05-13,2026-01-05
18994,AW00018994,Jackson,Allen,Male,Married,null,1958-11-17,2026-01-05
18995,AW00018995,Melissa,Gray,Female,Single,null,1952-10-29,2026-01-05
18996,AW00018996,Katherine,Turner,Female,Married,null,1953-05-12,2026-01-05
18997,AW00018997,Eric,King,Male,Married,null,1952-09-05,2026-01-05
18998,AW00018998,Aidan,Bennett,Male,Married,null,1953-05-06,2026-01-05
18999,AW00018999,Mackenzie,Watson,Female,Married,null,1952-10-21,2026-01-05
19000,AW00019000,Makayla,Blue,Female,Married,null,1959-11-09,2026-01-05
19001,AW00019001,Fernando,Brown,Male,Married,null,1953-08-23,2026-01-05
19002,AW00019002,Alexis,Thompson,Female,Married,null,1954-04-07,2026-01-05
19003,AW00019003,Jared,Stewart,Male,Married,null,1965-06-04,2026-01-05
19004,AW00019004,Ian,Rogers,Male,Married,null,1959-08-31,2026-01-05
19005,AW00019005,Lauren,Peterson,Female,Single,null,1954-09-24,2026-01-05
19006,AW00019006,Leslie,Martin,Female,Married,null,1955-10-18,2026-01-05
19007,AW00019007,Mackenzie,Sanchez,Female,Married,null,1961-09-08,2026-01-05
19008,AW00019008,Hailey,Murphy,Female,Single,null,1955-11-08,2026-01-05
19009,AW00019009,Arianna,Watson,Female,Married,null,1961-10-20,2026-01-05
19010,AW00019010,Naomi,Ortega,Female,Married,null,1955-12-06,2026-01-05
19011,AW00019011,Maria,Cook,Female,Married,null,1956-02-06,2026-01-05
19012,AW00019012,Oscar,Bryant,Male,Married,null,1955-10-11,2026-01-05
19013,AW00019013,Amanda,Phillips,Female,Single,null,1956-05-07,2026-01-05
19014,AW00019014,Jonathan,Hernandez,Male,Married,null,1957-01-02,2026-01-05
19015,AW00019015,Thomas,Griffin,Male,Married,null,1962-02-07,2026-01-05
19016,AW00019016,Sierra,Wright,Female,Married,null,1957-04-25,2026-01-05
19017,AW00019017,Zoe,Brooks,Female,Married,null,1957-03-10,2026-01-05
19018,AW00019018,Nicole,Gray,Female,Married,null,1962-11-07,2026-01-05
19019,AW00019019,Jackson,Gonzales,Male,Married,null,1962-09-05,2026-01-05
19020,AW00019020,Jack,Flores,Male,Single,null,1963-03-12,2026-01-05
19021,AW00019021,Melissa,Russell,Female,Single,null,1963-11-18,2026-01-05
19022,AW00019022,Samantha,Wood,Female,Married,null,1969-04-11,2026-01-05
19023,AW00019023,Arianna,Powell,Female,Married,null,1958-03-22,2026-01-05
19024,AW00019024,Dalton,Russell,Male,Single,null,1958-02-03,2026-01-05
19025,AW00019025,Aaron,Roberts,Male,Single,null,1958-05-05,2026-01-05
19026,AW00019026,Logan,Hayes,Male,Single,null,1958-05-06,2026-01-05
19027,AW00019027,Mayra,Madan,Female,Single,null,1963-02-18,2026-01-05
19028,AW00019028,Cedric,Wang,Male,Married,null,1968-05-22,2026-01-05
19029,AW00019029,Alicia,Andersen,Female,Married,null,1963-02-10,2026-01-05
19030,AW00019030,Marco,Arun,Male,Married,null,1973-08-14,2026-01-05
19031,AW00019031,Regina,Perez,Female,Married,null,1963-01-10,2026-01-05
19032,AW00019032,Katrina,Andersen,Female,Single,null,1962-10-13,2026-01-05
19033,AW00019033,Omar,Lin,Male,Single,null,1962-03-01,2026-01-05
19034,AW00019034,Tabitha,Diaz,Female,Single,null,1962-04-23,2026-01-05
19035,AW00019035,Stanley,Schmidt,Male,Married,null,1962-03-24,2026-01-05
19036,AW00019036,Allen,Rana,Male,Married,null,1960-10-23,2026-01-05
19037,AW00019037,Marshall,Chen,Male,Married,null,1961-02-10,2026-01-05
19038,AW00019038,Joe,Patel,Male,Single,null,1960-02-13,2026-01-05
19039,AW00019039,Melvin,Pal,Male,Married,null,1949-08-11,2026-01-05
19040,AW00019040,Eugene,Sun,Male,Married,null,1950-03-04,2026-01-05
19041,AW00019041,Autumn,Zheng,Female,Single,null,1950-11-30,2026-01-05
19042,AW00019042,Ronnie,Cai,Male,Married,null,1956-05-08,2026-01-05
19043,AW00019043,Jessica,Jones,Female,Married,null,1950-12-08,2026-01-05
19044,AW00019044,Cesar,Rana,Male,Married,null,1950-09-29,2026-01-05
19045,AW00019045,Ross,Rodriguez,Male,Single,null,1952-01-31,2026-01-05
19046,AW00019046,Shawna,Raje,Female,Married,null,1951-08-11,2026-01-05
19047,AW00019047,Sydney,Walker,Female,Married,null,1951-09-07,2026-01-05
19048,AW00019048,Bryant,Raman,Male,Married,null,1952-04-15,2026-01-05
19049,AW00019049,Craig,Gutierrez,Male,Married,null,1952-04-11,2026-01-05
19050,AW00019050,Joel,Chapman,Male,Married,null,1964-10-21,2026-01-05
19051,AW00019051,Taylor,Henderson,Female,Single,null,1959-11-17,2026-01-05
19052,AW00019052,Kristi,Kapoor,Female,Married,null,1959-12-13,2026-01-05
19053,AW00019053,Gerald,Jordan,Male,Single,null,1960-02-18,2026-01-05
19054,AW00019054,Arthur,Alonso,Male,Single,null,1959-12-19,2026-01-05
19055,AW00019055,Garrett,Bailey,Male,Married,null,1959-10-13,2026-01-05
19056,AW00019056,Carla,Van,Female,Married,null,1959-01-01,2026-01-05
19057,AW00019057,Joanna,Ramos,Female,Married,null,1964-09-12,2026-01-05
19058,AW00019058,Shawn,Goel,Male,Married,null,1958-12-03,2026-01-05
19059,AW00019059,George,Rodriguez,Male,Married,null,1958-08-25,2026-01-05
19060,AW00019060,Stephanie,Stone,Female,Married,null,1958-11-15,2026-01-05
19061,AW00019061,Heather,Gao,Female,Single,null,1957-09-07,2026-01-05
19062,AW00019062,Erica,Zhou,Female,Married,null,1958-03-25,2026-01-05
19063,AW00019063,Gabrielle,Kelly,Female,Married,null,1958-05-23,2026-01-05
19064,AW00019064,Veronica,Madan,Female,Married,null,1958-06-15,2026-01-05
19065,AW00019065,Michele,Arun,Female,Married,null,1957-10-22,2026-01-05
19066,AW00019066,Dylan,Sharma,Male,Married,null,1957-07-22,2026-01-05
19067,AW00019067,Misty,Luo,Female,Married,null,1956-08-07,2026-01-05
19068,AW00019068,Alma,Son,Female,Married,null,1956-10-07,2026-01-05
19069,AW00019069,Thomas,Hall,Male,Married,null,1961-07-08,2026-01-05
19070,AW00019070,Kristopher,Garcia,Male,Married,null,1956-03-26,2026-01-05
19071,AW00019071,Joe,Jimenez,Male,Married,null,1955-10-13,2026-01-05
19072,AW00019072,Tamara,Lu,Female,Married,null,1960-01-31,2026-01-05
19073,AW00019073,Lolan,Song,Male,Married,null,1955-03-07,2026-01-05
19074,AW00019074,Colleen,Shen,Female,Married,null,1953-11-08,2026-01-05
19075,AW00019075,Brent,Wu,Male,Married,null,1953-09-21,2026-01-05
19076,AW00019076,Jaclyn,Pal,Female,Married,null,1953-11-30,2026-01-05
19077,AW00019077,Pedro,Prasad,Male,Married,null,1954-03-10,2026-01-05
19078,AW00019078,Misty,She,Female,Single,null,1952-08-02,2026-01-05
19079,AW00019079,Brett,Lopez,Male,Married,null,1953-02-14,2026-01-05
19080,AW00019080,Ross,Vance,Male,Single,null,1953-03-16,2026-01-05
19081,AW00019081,Leslie,Rubio,Female,Married,null,1953-02-03,2026-01-05
19082,AW00019082,Alvin,Zhang,Male,Married,null,1953-02-08,2026-01-05
19083,AW00019083,Steven,Rivera,Male,Single,null,1980-08-09,2026-01-05
19084,AW00019084,Colleen,Raje,Female,Single,null,1982-02-10,2026-01-05
19085,AW00019085,Shawna,Kumar,Female,Married,null,1982-04-22,2026-01-05
19086,AW00019086,Tommy,Chander,Male,Single,null,1981-05-15,2026-01-05
19087,AW00019087,Erica,Gao,Female,Married,null,1981-02-15,2026-01-05
19088,AW00019088,Rafael,Kumar,Male,Single,null,1980-05-01,2026-01-05
19089,AW00019089,Regina,Arthur,Female,Single,null,1981-04-10,2026-01-05
19090,AW00019090,Marshall,Chander,Male,Single,null,1979-09-13,2026-01-05
19091,AW00019091,Warren,Yuan,Male,Single,null,1978-08-09,2026-01-05
19092,AW00019092,Eric,Gonzalez,Male,Single,null,1979-09-04,2026-01-05
19093,AW00019093,Tara,Ashe,Female,Single,null,1980-06-18,2026-01-05
19094,AW00019094,Todd,Yang,Male,Single,null,1978-12-21,2026-01-05
19095,AW00019095,Meredith,Martinez,Female,Single,null,1979-05-07,2026-01-05
19096,AW00019096,Douglas,Suri,Male,Single,null,1978-04-22,2026-01-05
19097,AW00019097,Mindy,Pal,Female,Single,null,1977-01-11,2026-01-05
19098,AW00019098,Xavier,Evans,Male,Married,null,1978-02-19,2026-01-05
19099,AW00019099,Sheena,Deng,Female,Married,null,1978-05-09,2026-01-05
19100,AW00019100,Bradley,Rai,Male,Married,null,1982-05-28,2026-01-05
19101,AW00019101,Susan,Cai,Female,Single,null,1981-12-03,2026-01-05
19102,AW00019102,Claudia,Ye,Female,Single,null,1975-09-07,2026-01-05
19103,AW00019103,Johnathan,Raman,Male,Married,null,1976-01-23,2026-01-05
19104,AW00019104,Mariah,James,Female,Married,null,1982-02-24,2026-01-05
19105,AW00019105,Stacy,Dominguez,Female,Single,null,1976-09-30,2026-01-05
19106,AW00019106,Terrance,Sai,Male,Married,null,1982-01-30,2026-01-05
19107,AW00019107,Franklin,Liu,Male,Married,null,1975-10-31,2026-01-05
19108,AW00019108,Haley,Stewart,Female,Single,null,1983-04-04,2026-01-05
19109,AW00019109,Jade,Brooks,Female,Married,null,1977-12-31,2026-01-05
19110,AW00019110,Jesse,Kelly,Male,Married,null,1978-02-01,2026-01-05
19111,AW00019111,Mariah,Kelly,Female,Married,null,1977-08-31,2026-01-05
19112,AW00019112,Victoria,Hughes,Female,Married,null,1976-04-11,2026-01-05
19113,AW00019113,Aaron,Patterson,Male,Married,null,1976-04-09,2026-01-05
19114,AW00019114,Natalie,Richardson,Female,Married,null,1975-10-11,2026-01-05
19115,AW00019115,Bailey,Sanchez,Female,Married,null,1975-04-04,2026-01-05
19116,AW00019116,Logan,Alexander,Male,Single,null,1980-04-10,2026-01-05
19117,AW00019117,Kaitlyn,Coleman,Female,Single,null,1986-05-22,2026-01-05
19118,AW00019118,Ian,Thomas,Male,Married,null,1977-01-30,2026-01-05
19119,AW00019119,Connor,Simmons,Male,Married,null,1982-02-11,2026-01-05
19120,AW00019120,Caleb,Sharma,Male,Married,null,1977-03-31,2026-01-05
19121,AW00019121,Kaitlyn,Blue,Female,Married,null,1977-05-11,2026-01-05
19122,AW00019122,Abigail,Hughes,Female,Single,null,1977-04-17,2026-01-05
19123,AW00019123,Emma,Washington,Female,Married,null,1980-05-01,2026-01-05
19124,AW00019124,Cody,Bailey,Male,Married,null,1975-04-08,2026-01-05
19125,AW00019125,Cameron,Russell,Male,Single,null,1973-01-18,2026-01-05
19126,AW00019126,Kristopher,Kapoor,Male,Married,null,1981-05-19,2026-01-05
19127,AW00019127,Alexa,Sanchez,Female,Single,null,1976-03-21,2026-01-05
19128,AW00019128,Madison,Jackson,Female,Married,null,1981-03-09,2026-01-05
19129,AW00019129,Carson,Simmons,Male,Married,null,1976-04-22,2026-01-05
19130,AW00019130,Madeline,Baker,Female,Married,null,1981-08-16,2026-01-05
19131,AW00019131,Mason,Blue,Male,Single,null,1978-10-22,2026-01-05
19132,AW00019132,Benjamin,Washington,Male,Single,null,1972-11-12,2026-01-05
19133,AW00019133,Logan,Martinez,Male,Single,null,1978-09-10,2026-01-05
19134,AW00019134,Sierra,Allen,Female,Single,null,1972-11-12,2026-01-05
19135,AW00019135,Logan,Brown,Male,Married,null,1977-02-03,2026-01-05
19136,AW00019136,Richard,Cook,Male,Married,null,1971-09-30,2026-01-05
19137,AW00019137,Eric,Russell,Male,Single,null,1977-03-11,2026-01-05
19138,AW00019138,Eric,Coleman,Male,Married,null,1972-04-16,2026-01-05
19139,AW00019139,Oscar,Simmons,Male,Married,null,1983-03-10,2026-01-05
19140,AW00019140,Melanie,Rogers,Female,Single,null,1972-03-19,2026-01-05
19141,AW00019141,Samuel,Martinez,Male,Single,null,1971-08-30,2026-01-05
19142,AW00019142,Dalton,Washington,Male,Married,null,1972-05-08,2026-01-05
19143,AW00019143,Lauren,Long,Female,Single,null,1971-01-07,2026-01-05
19144,AW00019144,Edwin,He,Male,Single,null,1976-12-22,2026-01-05
19145,AW00019145,Adriana,Malhotra,Female,Married,null,1970-10-22,2026-01-05
19146,AW00019146,Mariah,Morgan,Female,Single,null,1976-07-14,2026-01-05
19147,AW00019147,Edward,Thomas,Male,Married,null,1975-03-09,2026-01-05
19148,AW00019148,Cody,Ramirez,Male,Single,null,1975-09-05,2026-01-05
19149,AW00019149,Sean,Parker,Male,Single,null,1980-09-13,2026-01-05
19150,AW00019150,Maria,Bailey,Female,Married,null,1986-02-13,2026-01-05
19151,AW00019151,Ian,Cooper,Male,Single,null,1970-02-14,2026-01-05
19152,AW00019152,Jonathan,Walker,Male,Married,null,1969-08-01,2026-01-05
19153,AW00019153,Dylan,Griffin,Male,Married,null,1975-03-22,2026-01-05
19154,AW00019154,William,Sotelo,Female,Married,null,1980-07-08,2026-01-05
19155,AW00019155,Caroline,Flores,Female,Married,null,1970-04-24,2026-01-05
19156,AW00019156,Julia,Jenkins,Female,Single,null,1969-07-03,2026-01-05
19157,AW00019157,Eduardo,Thompson,Male,Single,null,1970-06-25,2026-01-05
19158,AW00019158,Destiny,Griffin,Female,Single,null,1975-03-15,2026-01-05
19159,AW00019159,Richard,Gonzalez,Male,Married,null,1969-11-12,2026-01-05
19160,AW00019160,Sara,Perez,Female,Single,null,1968-09-21,2026-01-05
19161,AW00019161,Jeremiah,Hughes,Male,Single,null,1969-04-04,2026-01-05
19162,AW00019162,Peter,Raji,Male,Married,null,1969-05-12,2026-01-05
19163,AW00019163,Riley,Bailey,Female,Married,null,1979-10-18,2026-01-05
19164,AW00019164,Danielle,Morgan,Female,Single,null,1973-12-22,2026-01-05
19165,AW00019165,Miranda,Russell,Female,Single,null,1974-03-02,2026-01-05
19166,AW00019166,Olivia,Jenkins,Female,Single,null,1979-12-12,2026-01-05
19167,AW00019167,Caitlin,Morgan,Female,Single,null,1979-12-06,2026-01-05
19168,AW00019168,Nathan,Kumar,Male,Single,null,1969-04-17,2026-01-05
19169,AW00019169,Arianna,Bryant,Female,Single,null,1969-05-01,2026-01-05
19170,AW00019170,Luis,Campbell,Male,Single,null,1969-05-10,2026-01-05
19171,AW00019171,Melanie,Torres,Female,Married,null,1969-02-24,2026-01-05
19172,AW00019172,Calvin,Luo,Male,Married,null,1985-04-15,2026-01-05
19173,AW00019173,Kelli,Lal,Female,Married,null,1979-09-16,2026-01-05
19174,AW00019174,Katelyn,Howard,Female,Single,null,1979-06-02,2026-01-05
19175,AW00019175,Wayne,Sharma,Male,Single,null,1977-08-19,2026-01-05
19176,AW00019176,Ebony,Vazquez,Female,Single,null,1977-11-30,2026-01-05
19177,AW00019177,Donna,Chander,Female,Married,null,1979-01-22,2026-01-05
19178,AW00019178,Sarah,Miller,Female,Single,null,1978-02-22,2026-01-05
19179,AW00019179,Gloria,Sanz,Female,Single,null,1977-11-20,2026-01-05
19180,AW00019180,Joan,Navarro,Female,Single,null,1977-09-07,2026-01-05
19181,AW00019181,Chad,Pal,Male,Single,null,1978-04-24,2026-01-05
19182,AW00019182,Lance,Dominguez,Male,Single,null,1983-05-19,2026-01-05
19183,AW00019183,Edwin,Raje,Male,Single,null,1976-08-07,2026-01-05
19184,AW00019184,Emily,Hayes,Female,Single,null,1982-10-05,2026-01-05
19185,AW00019185,Jacqueline,Bradley,Female,Single,null,1977-05-22,2026-01-05
19186,AW00019186,Bob,Garcia,Male,Married,null,1982-02-11,2026-01-05
19187,AW00019187,Karl,Pal,Male,Single,null,1976-11-10,2026-01-05
19188,AW00019188,Dalton,Anderson,Male,Single,null,1976-12-04,2026-01-05
19189,AW00019189,Morgan,Price,Female,Single,null,1976-09-08,2026-01-05
19190,AW00019190,Carl,Shen,Male,Single,null,1976-11-24,2026-01-05
19191,AW00019191,Keith,Chande,Male,Single,null,1977-01-19,2026-01-05
15519,AW00015519,Jennifer,Evans,N/A,Married,null,null,2026-01-04
15628,AW00015628,Brianna,Sandberg,Female,Married,null,null,2026-01-04
16325,AW00016325,Emma,Williams,Female,Single,null,null,2026-01-04
16455,AW00016455,Deb,Moreno,Female,Married,null,null,2026-01-04
16471,AW00016471,Vanessa,Hayes,Female,Married,null,null,2026-01-04
16563,AW00016563,Mackenzie,Baker,Female,Single,null,null,2026-01-04
16568,AW00016568,Caroline,Coleman,Female,Married,null,null,2026-01-04
17619,AW00017619,Chloe,Smith,Female,Married,null,null,2026-01-04
17640,AW00017640,Haley,Allen,Female,Married,null,null,2026-01-04
18034,AW00018034,Ethan,Robinson,Male,Married,null,null,2026-01-04
19192,AW00019192,Erika,Ruiz,Female,Single,null,1975-09-09,2026-01-05
19193,AW00019193,Omar,Lal,Male,Single,null,1976-05-21,2026-01-05
19194,AW00019194,Cesar,Garcia,Male,Single,null,1975-09-29,2026-01-05
19195,AW00019195,Darren,Romero,Male,Single,null,1981-05-22,2026-01-05
19196,AW00019196,April,She,Female,Single,null,1981-08-31,2026-01-05
19197,AW00019197,Briana,Sandoval,Female,Single,null,1976-05-16,2026-01-05
19198,AW00019198,Melissa,Brooks,Female,Single,null,1986-05-05,2026-01-05
19199,AW00019199,David,Williams,Male,Single,null,1980-10-06,2026-01-05
19200,AW00019200,Luke,Henderson,Male,Married,null,1971-09-22,2026-01-05
19201,AW00019201,Charles,Brooks,Male,Married,null,1972-04-25,2026-01-05
19202,AW00019202,Brianna,Lee,Female,Married,null,1972-01-08,2026-01-05
19203,AW00019203,Darren,Navarro,Male,Single,null,1958-12-11,2026-01-05
19204,AW00019204,Sydney,Evans,Female,Single,null,1958-12-17,2026-01-05
19205,AW00019205,James,Perry,Male,Married,null,1964-09-12,2026-01-05
19206,AW00019206,Destiny,Cooper,Female,Married,null,1975-02-05,2026-01-05
19207,AW00019207,Jeremiah,Turner,Male,Married,null,1971-04-04,2026-01-05
19208,AW00019208,Angelica,Diaz,Female,Married,null,1959-10-02,2026-01-05
19209,AW00019209,Alexandra,Nelson,Female,Married,null,1960-01-01,2026-01-05
19210,AW00019210,Alexis,Price,Female,Married,null,1965-08-02,2026-01-05
19211,AW00019211,Anna,Lee,Female,Married,null,1960-02-21,2026-01-05
19212,AW00019212,Brianna,Clark,Female,Married,null,1966-03-07,2026-01-05
19213,AW00019213,Amanda,Simmons,Female,Married,null,1960-07-07,2026-01-05
19214,AW00019214,Cassidy,Powell,Female,Single,null,1961-08-15,2026-01-05
19215,AW00019215,Edward,Hall,Male,Single,null,1967-09-30,2026-01-05
19216,AW00019216,Gabriel,Lopez,Male,Single,null,1962-03-01,2026-01-05
19217,AW00019217,Jose,Nelson,Male,Married,null,1973-03-12,2026-01-05
19218,AW00019218,Nathaniel,Brooks,Male,Married,null,1962-04-09,2026-01-05
19219,AW00019219,Mary,Peterson,Female,Married,null,1962-06-05,2026-01-05
19220,AW00019220,Mariah,Sanchez,Female,Married,null,1962-07-07,2026-01-05
19221,AW00019221,Kaitlyn,Williams,Female,Married,null,1962-09-23,2026-01-05
19222,AW00019222,Jordan,Hall,Male,Married,null,1968-02-17,2026-01-05
19223,AW00019223,Jacqueline,Cook,Female,Married,null,1974-06-17,2026-01-05
19224,AW00019224,Stephanie,Henderson,Female,Married,null,1963-03-21,2026-01-05
19225,AW00019225,Jeremy,Watson,Male,Married,null,1963-04-07,2026-01-05
19226,AW00019226,Neil,Carlson,Male,Married,null,1980-10-14,2026-01-05
19227,AW00019227,Logan,Nelson,Male,Married,null,1969-08-16,2026-01-05
19228,AW00019228,Morgan,Ramirez,Female,Married,null,1963-09-09,2026-01-05
19229,AW00019229,David,Robinson,Male,Single,null,1964-02-20,2026-01-05
19230,AW00019230,Joy,Moreno,Female,Married,null,1963-11-11,2026-01-05
19231,AW00019231,Meghan,Gill,Female,Married,null,1969-04-11,2026-01-05
19232,AW00019232,Candice,Chow,Female,Single,null,1970-11-09,2026-01-05
19233,AW00019233,Omar,Andersen,Male,Married,null,1970-05-02,2026-01-05
19234,AW00019234,Micah,Zheng,Male,Single,null,1983-05-13,2026-01-05
19235,AW00019235,Kayla,Bennett,Female,Married,null,1978-02-02,2026-01-05
19236,AW00019236,Chloe,Phillips,Female,Married,null,1978-02-09,2026-01-05
19237,AW00019237,Kristy,Gomez,Female,Married,null,1978-10-15,2026-01-05
19238,AW00019238,Isabella,West,Female,Married,null,1984-02-04,2026-01-05
19239,AW00019239,Jeremy,Alexander,Male,Married,null,1979-04-17,2026-01-05
19240,AW00019240,Theresa,Jimenez,Female,Married,null,1978-10-18,2026-01-05
19241,AW00019241,Diane,Dominguez,Female,Married,null,1978-12-31,2026-01-05
19242,AW00019242,Devin,Baker,Male,Married,null,1979-05-04,2026-01-05
19243,AW00019243,James,Thomas,Male,Married,null,1984-04-24,2026-01-05
19244,AW00019244,Sebastian,Ward,Male,Married,null,1984-06-04,2026-01-05
19245,AW00019245,Isaiah,King,Male,Married,null,1982-02-23,2026-01-05
19246,AW00019246,Carlos,Campbell,Male,Married,null,1977-02-05,2026-01-05
19247,AW00019247,Michele,Martinez,Female,Married,null,1979-05-04,2026-01-05
19248,AW00019248,Sheena,Black,Female,Married,null,1978-08-22,2026-01-05
19249,AW00019249,Chad,Andersen,Male,Married,null,1967-06-02,2026-01-05
19250,AW00019250,Lacey,Wu,Female,Married,null,1966-07-02,2026-01-05
19251,AW00019251,Brett,Sai,Male,Married,null,1966-08-07,2026-01-05
19252,AW00019252,Jasmine,Brooks,Female,Married,null,1961-08-27,2026-01-05
19253,AW00019253,Gabrielle,Ross,Female,Single,null,1967-03-19,2026-01-05
19254,AW00019254,Anibal,Sousa,Male,Single,null,1962-05-07,2026-01-05
19255,AW00019255,Terrance,Sara,Male,Single,null,1960-08-13,2026-01-05
19256,AW00019256,Abigail,Griffin,Female,Married,null,1966-03-07,2026-01-05
19257,AW00019257,Dana,Jiménez,Female,Married,null,1965-01-12,2026-01-05
19258,AW00019258,Douglas,Mehta,Male,Married,null,1976-05-13,2026-01-05
19259,AW00019259,Barbara,Lin,Female,Married,null,1942-07-22,2026-01-05
19260,AW00019260,Latoya,Sharma,Female,Single,null,1945-01-04,2026-01-05
19261,AW00019261,Heather,Wu,Female,Married,null,1945-11-23,2026-01-05
19262,AW00019262,Kari,Sanchez,Female,Married,null,1948-05-26,2026-01-05
19263,AW00019263,Nina,Chande,Female,Married,null,1948-05-06,2026-01-05
19264,AW00019264,Kristopher,Gonzalez,Male,Single,null,1986-03-21,2026-01-05
19265,AW00019265,Dale,Raji,Male,Married,null,1984-08-22,2026-01-05
19266,AW00019266,Grant,Xu,Male,Married,null,1985-04-04,2026-01-05
19267,AW00019267,Marshall,Raje,Male,Married,null,1984-08-05,2026-01-05
19268,AW00019268,Alyssa,Ward,Female,Married,null,1984-05-10,2026-01-05
19269,AW00019269,Kathleen,Navarro,Female,Single,null,1982-09-20,2026-01-05
19270,AW00019270,Shawn,Shen,Male,Married,null,1985-06-24,2026-01-05
19271,AW00019271,Kristopher,Fernandez,Male,Married,null,1983-11-12,2026-01-05
19272,AW00019272,Shaun,Andersen,Male,Married,null,1948-07-18,2026-01-05
19273,AW00019273,Natalie,Henderson,Female,Married,null,1948-07-23,2026-01-05
19274,AW00019274,Karen,Yang,Female,Married,null,1948-07-08,2026-01-05
19275,AW00019275,Gregory,Rai,Male,Married,null,1972-12-17,2026-01-05
19276,AW00019276,Ruben,Sai,Male,Single,null,1972-08-06,2026-01-05
19277,AW00019277,Billy,Jiménez,Male,Married,null,1966-01-24,2026-01-05
19278,AW00019278,Willie,Sun,Male,Single,null,1966-01-10,2026-01-05
19279,AW00019279,Omar,Xu,Male,Single,null,1965-09-02,2026-01-05
19280,AW00019280,Darrell,Andersen,Male,Married,null,1969-08-23,2026-01-05
19281,AW00019281,Mallory,Carlson,Female,Single,null,1969-04-13,2026-01-05
19282,AW00019282,Hailey,Wood,Female,Married,null,1980-04-30,2026-01-05
19283,AW00019283,Adrian,Sanders,Male,Married,null,1964-01-08,2026-01-05
19284,AW00019284,Briana,Romero,Female,Married,null,1969-04-06,2026-01-05
19285,AW00019285,Jacqueline,Howard,Female,Married,null,1971-08-08,2026-01-05
19286,AW00019286,Kaitlyn,Butler,Female,Married,null,1965-08-30,2026-01-05
19287,AW00019287,Shane,Chandra,Male,Married,null,1970-07-23,2026-01-05
19288,AW00019288,Candice,Wang,Female,Married,null,1964-12-04,2026-01-05
19289,AW00019289,Johnathan,Patel,Male,Married,null,1970-10-22,2026-01-05
19290,AW00019290,Sergio,Prasad,Male,Single,null,1974-10-30,2026-01-05
19291,AW00019291,Colleen,Wu,Female,Single,null,1981-11-22,2026-01-05
19292,AW00019292,Micah,Lin,Male,Married,null,1981-12-03,2026-01-05
19293,AW00019293,Chloe,Watson,Female,Married,null,1976-02-25,2026-01-05
19294,AW00019294,Stanley,Garcia,Male,Married,null,1976-03-06,2026-01-05
19295,AW00019295,Katelyn,Green,Female,Single,null,1975-01-23,2026-01-05
19296,AW00019296,Jake,Zheng,Male,Single,null,1974-07-04,2026-01-05
19297,AW00019297,Cedric,Xie,Male,Single,null,1975-02-18,2026-01-05
19298,AW00019298,Priscilla,Andersen,Female,Single,null,1986-04-06,2026-01-05
19299,AW00019299,Carrie,Browning,Female,Married,null,1980-10-08,2026-01-05
19300,AW00019300,Clarence,Hu,Male,Married,null,1957-10-08,2026-01-05
19301,AW00019301,Jamie,Liu,Female,Married,null,1957-08-29,2026-01-05
19302,AW00019302,Brad,Xie,Male,Single,null,1962-08-07,2026-01-05
19303,AW00019303,Sylvia,Spencer,Male,Married,null,1957-04-09,2026-01-05
19304,AW00019304,Sara,Nelson,Female,Single,null,1959-01-07,2026-01-05
19305,AW00019305,Gabriella,Young,Female,Single,null,1973-08-21,2026-01-05
19306,AW00019306,Candace,Perez,Female,Married,null,1973-08-13,2026-01-05
19307,AW00019307,Micheal,Alonso,Male,Married,null,1974-03-08,2026-01-05
19308,AW00019308,Casey,Rai,Female,Married,null,1973-10-16,2026-01-05
19309,AW00019309,Frank,Suarez,Male,Married,null,1974-05-22,2026-01-05
19310,AW00019310,Evelyn,Raman,Female,Married,null,1979-04-13,2026-01-05
19311,AW00019311,Dana,Rubio,Female,Married,null,1973-09-23,2026-01-05
19312,AW00019312,Valerie,Zheng,Female,Married,null,1973-07-18,2026-01-05
